epoch;loss;mse;val_loss;val_mse
0;0.007778095081448555;0.015539352782070637;0.0006758143426850438;0.0013348107459023595
1;0.002641524188220501;0.005266235210001469;0.002899988554418087;0.005783156957477331
2;0.001953864935785532;0.003890895750373602;0.00021341981482692063;0.00041000437340699136
3;0.0016497984761372209;0.00328275328502059;0.0021755401976406574;0.004334236495196819
4;0.0014764851657673717;0.002936106873676181;0.00022365667973645031;0.00043045173515565693
5;0.0013083887752145529;0.0025999071076512337;0.0007901947246864438;0.001563518075272441
6;0.001218217657878995;0.0024195550940930843;0.0008717249147593975;0.0017265670467168093
7;0.0011478702072054148;0.0022788564674556255;0.00024618353927507997;0.0004754771071020514
8;0.0009798543760553002;0.001942817703820765;0.00015449499187525362;0.00029209937201812863
9;0.0009599691838957369;0.0019030472030863166;0.00014406205445993692;0.00027123274048790336
10;0.0009536583092994988;0.0018904241733253002;0.0001503537641838193;0.0002838147047441453
11;0.0009437839617021382;0.0018706743139773607;0.0001919152564369142;0.0003669371653813869
12;0.0009350431500934064;0.0018531872192397714;0.00019208619778510183;0.0003672780585475266
13;0.000901013903785497;0.0017851315205916762;0.00014430060400627553;0.0002717062598094344
14;0.0008932037744671106;0.0017695120768621564;0.0001867923856480047;0.000356689328327775
15;0.0008792139706201851;0.0017415331676602364;0.00021129456581547856;0.00040569299017079175
16;0.0008869945304468274;0.001757094287313521;0.0001729456998873502;0.00032899485086090863
17;0.0008689214009791613;0.0017209439538419247;0.00014898079098202288;0.0002810642763506621
18;0.0008748213876970112;0.0017327462555840611;0.00014951993944123387;0.00028214231133461
19;0.0008593517122790217;0.0017018030630424619;0.00021065464534331113;0.00040441108285449445
0;0.005731703247874975;0.01143219880759716;0.0020262603648006916;0.004021466709673405
1;0.002364045474678278;0.004697044845670462;0.00096108578145504;0.0018911217339336872
2;0.0019458676688373089;0.00386064313352108;0.000656953314319253;0.0012827800819650292
3;0.0017579231644049287;0.00348468660376966;0.000668083899654448;0.0013049578992649913
4;0.001681215362623334;0.0033311997540295124;0.0009943268960341811;0.0019574170000851154
5;0.0016025485238060355;0.0031738593243062496;0.0007457163301296532;0.0014601806178689003
6;0.0014778997283428907;0.0029245500918477774;0.001636271015740931;0.0032412796281278133
7;0.0013058228651061654;0.0025803381577134132;0.0009710929589346051;0.0019108292181044817
8;0.0007948954007588327;0.0015584653010591865;0.00045247888192534447;0.0008736610761843622
9;0.0007500034407712519;0.0014687353977933526;0.00019015093857888132;0.00034905687789432704
10;0.0007164147100411355;0.0014016105560585856;0.0007367832586169243;0.0014423647662624717
11;0.0007126202690415084;0.0013940593926236033;0.0017738023307174444;0.00351643655449152
12;0.0006878728163428605;0.0013445925433188677;0.0002570475044194609;0.0004829576355405152
13;0.0006718157674185932;0.0013125098776072264;0.00022601681121159345;0.0004209211328998208
14;0.0006576035520993173;0.0012841073330491781;0.0002181882446166128;0.000405287544708699
15;0.0005628043436445296;0.0010945297544822097;0.00011863523832289502;0.00020619768474716693
16;0.000549973628949374;0.001068880083039403;0.00011445485142758116;0.00019784884352702647
17;0.0005439392407424748;0.0010568216675892472;0.00011162182636326179;0.00019219302339479327
18;0.0005292508867569268;0.00102745380718261;0.00011142548464704305;0.00019180918752681464
19;0.000530698336660862;0.0010303587187081575;0.00010984885739162564;0.0001886640238808468
20;0.0005061529227532446;0.0009812744101509452;0.00010474854934727773;0.00017846669652499259
21;0.0004964321851730347;0.0009618347394280136;0.00010537037451285869;0.00017971332999877632
22;0.000500046240631491;0.0009690668084658682;0.00010354643745813519;0.0001760681625455618
23;0.0005094987573102117;0.0009879730641841888;0.0001021290008793585;0.00017323596694041044
24;0.000497829751111567;0.0009646392427384853;0.0001052126899594441;0.00017940549878403544
25;0.0004999107914045453;0.0009688034770078957;0.00010050232958747074;0.00016998715000227094
26;0.0004997184732928872;0.0009684204123914242;0.00010060171189252287;0.00017018856306094676
27;0.0004940744256600738;0.0009571342961862683;9.902416786644608e-05;0.00016703570145182312
28;0.0004912180593237281;0.0009514248231425881;9.839917765930295e-05;0.00016578809299971908
29;0.0004906560643576086;0.0009503030451014638;0.00010037112224381417;0.00016973425226751715
0;0.04449871927499771;0.0889473557472229;0.04203525930643082;0.08402010798454285
1;0.0423695407807827;0.08468861132860184;0.04188734292984009;0.0837239995598793
2;0.041998397558927536;0.08394567668437958;0.04183552414178848;0.08362004905939102
3;0.04184778779745102;0.08364427089691162;0.041833050549030304;0.08361455053091049
4;0.041777029633522034;0.08350234478712082;0.04180165380239487;0.08355128020048141
5;0.04174714908003807;0.08344196528196335;0.04178721830248833;0.08352193236351013
6;0.04172796756029129;0.08340325206518173;0.041781648993492126;0.08351036161184311
7;0.041714299470186234;0.08337544649839401;0.04178421199321747;0.08351493626832962
8;0.041709087789058685;0.0833645761013031;0.04177744686603546;0.08350095897912979
9;0.04170254245400429;0.08335083723068237;0.04177875444293022;0.08350320160388947
10;0.04169781133532524;0.08334098756313324;0.041781120002269745;0.08350757509469986
11;0.04169614240527153;0.08333756774663925;0.04177505522966385;0.08349545300006866
12;0.04169498383998871;0.08333515375852585;0.041775982826948166;0.08349716663360596
13;0.041695281863212585;0.08333591371774673;0.04177772253751755;0.08350071310997009
14;0.04169420525431633;0.08333370089530945;0.04177713021636009;0.08349963277578354
15;0.041693929582834244;0.08333322405815125;0.04177851229906082;0.08350252360105515
16;0.04169430956244469;0.08333393931388855;0.041778672486543655;0.08350268751382828
17;0.04169510304927826;0.08333572745323181;0.041778694838285446;0.08350278437137604
18;0.04169408231973648;0.08333348482847214;0.04177787899971008;0.08350109308958054
19;0.04169484227895737;0.08333490788936615;0.04177786409854889;0.08350110799074173
20;0.04169297218322754;0.08333118259906769;0.04177698865532875;0.08349932730197906
21;0.04169360548257828;0.08333256095647812;0.04177681356668472;0.08349915593862534
0;0.005436277482658625;0.010841459967195988;0.0012137606972828507;0.0023965451400727034
1;0.002422406803816557;0.004813862033188343;0.0007821157341822982;0.0015332584735006094
2;0.0020359493792057037;0.004040895029902458;0.0009085969650186598;0.0017861276865005493
3;0.001829490764066577;0.003627882106229663;0.0005725083756260574;0.0011138799600303173
4;0.0017117391107603908;0.003392308484762907;0.002380379708483815;0.004729590844362974
5;0.0015847112517803907;0.003138262312859297;0.0012436549877747893;0.0024561360478401184
6;0.0014648966025561094;0.0028986353427171707;0.005537773948162794;0.011044373735785484
7;0.0012789518805220723;0.002526673022657633;0.0007785162888467312;0.0015257358318194747
8;0.0011564193991944194;0.0022814925760030746;0.0019892756827175617;0.003947172313928604
9;0.0007629003957845271;0.0014944588765501976;0.0001681939174886793;0.00030507860356010497
10;0.0007164006237871945;0.0014015210326761007;0.0002392371534369886;0.00044722360325977206
11;0.0006966778310015798;0.0013621281832456589;0.000514106941409409;0.000997009570710361
12;0.0006615443271584809;0.001291905646212399;0.00016854661225806922;0.00030592939583584666
13;0.0006432550144381821;0.0012553634587675333;0.00012886201147921383;0.00022659520618617535
14;0.0006410563364624977;0.0012509961379691958;0.0004293326928745955;0.0008275629952549934
15;0.0005484253051690757;0.0010657587554305792;0.00010607215517666191;0.00018106077914126217
16;0.000526918622199446;0.0010227621532976627;9.116771980188787e-05;0.00015126387006603181
17;0.0005149522330611944;0.0009988369420170784;9.469245560467243e-05;0.00015832346980459988
18;0.0005124490708112717;0.0009938414441421628;8.619179425295442e-05;0.00014133182412479073
19;0.0005184181500226259;0.0010057879844680429;9.122928167926148e-05;0.00015141614130698144
20;0.0004938299534842372;0.0009566178196109831;8.413457544520497e-05;0.00013722972653340548
21;0.0004869922704529017;0.0009429485071450472;8.344391972059384e-05;0.00013585145643446594
22;0.0004840978072024882;0.0009371601627208292;8.535342931281775e-05;0.00013967281847726554
23;0.0004825100477319211;0.0009339883690699935;8.557339606340975e-05;0.00014011580788064748
24;0.0004827581869903952;0.0009344863356091082;8.541905117454007e-05;0.00013980918447487056
25;0.0004811352991964668;0.000931244227103889;8.181645534932613e-05;0.0001326061028521508
